"hotel_name","price","dates","duration","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url","filter_id","country","region","resort","departure_date","return_date","days","nights","origin_scope","pax_profile","departure_key"
"First Class Turcja, Alanya, Mahmutlar","5022.0","23.09.2026 - 01.10.2026","9 dni/8 nocy","3.3","3.3","482","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/First-Class.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/first-class/pN4sU3e6yHnoAlzFoh0-v-AAogli-Vo87ipgrfxe2VJUMMZlLEDy5EzJMQq73jw7hfzbkqBE9SRVgw44rC1QZInidQQVguYAJqBkowLjIuMXI3mwEVCBcAXAJYBVYCQMoGEeMeXYgaT9gTU-cbUgBelpQBS4ESYQBM0b46IM78lwkNAAISYwECC7XtcGw/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","mahmutlar","2026-09-23","2026-10-01","9","8","Warszawa - Radom","2+1","turcja|alanya|2026-09-23|2026-10-01|8|Warszawa - Radom|2+1"
"Perre Delta Turcja, Alanya, Okurcalar","5342.0","30.09.2026 - 07.10.2026","8 dni/7 nocy","3.2","3.2","385","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/01/Perre-Delta.jpg","https://fly.pl/wycieczka/turcja,alanya,okurcalar/perre-delta-hotel-14/pGRydSGgyeFIQPKGlQgFbyAAogdvvlctLdj6aXZa29HTv7bFMbF5-o4TBiRPnSMK4et0QqBE9SRVgw44rC1QZI3ilQQVjWAWACagZKMC4yLjFyNpsBFQcXAFgIVgJcCEDCBhHUB0_zMF0kU78vUgBelpQBS4ESYQBM0b46INX8lwkNAAISYwECC96D1FI/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","okurcalar","2026-09-30","2026-10-07","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-09-30|2026-10-07|7|Warszawa - Radom|2+1"
"M. C. Beach Resort (ex. Otium MC Beach Resort) Turcja, Alanya, Konakli","5414.0","30.09.2026 - 07.10.2026","8 dni/7 nocy","3.1","3.1","1296","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/MC-Park-Resort-amp-Spa-ex.-Serapsu-Beach-Resort.jpg","https://fly.pl/wycieczka/turcja,alanya,konakli/mc-park-resort-spa-ex-serapsu-beach-resort/p7gRMCXzE3uWbm85xm8zlEAAogyf8sIRi5GrfOZD-j2BWNjVMbF5-o4TBiRPnSMK4et0QqBE9SRVgw44rC1QZIpipQQVjWAWACagdFRFkuMi4xcjabARUHFwBYCFYCXAhAwgYRwQxPhixdJFO_L1IAXpaUAUuBEmEATNG-OiDV_JcJDQACEmMBAgvaHZtM/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","konakli","2026-09-30","2026-10-07","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-09-30|2026-10-07|7|Warszawa - Radom|2+1"
"Loxia Comfort Beach Alanya (ex. Fun & Sun Smart Club Prestige) Turcja, Alanya, Mahmutlar","5675.0","14.10.2026 - 21.10.2026","8 dni/7 nocy","3.8","3.8","1331","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/03/Euphoria-Comfort-Beach-Alanya.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/armas-prestige/pBLY1FbGUrQu4_xeU0-jHSAAogVKFVx3wNYz2FmvdX0H0xS1crojLIYUe3FWQDcGgNgbkqBE9SRVgw44rC1QZIqyxQQVimBGACagZKMC4yLjFyNpsBFQcXAFwDWAVWAkDKBhG2Jk-REl0kU78vUgBelpQBS4ESYQBM0b46IKn9lwkNAAISYwECC7XHWtg/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","mahmutlar","2026-10-14","2026-10-21","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-10-14|2026-10-21|7|Warszawa - Radom|2+1"
"World Star Beach Resort & Spa Turcja, Alanya, Kestel","5792.0","30.09.2026 - 07.10.2026","8 dni/7 nocy","","","","","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/OREX/IMG/7374/2dd8973b05214486c5b52b2bda03bc970ce058f30798e156b4496942db88c11f.webp","https://fly.pl/wycieczka/turcja,alanya,kestel/world-star-beach-resort-spa-11/pVqFHVUNsuwGSd-39gx_uRAAogykj4lIpm1EiPq-HkpFX5IlMbF5-o4TBiRPnSMK4et0QqBE9SRVgw44rC1QZIoC1QQVjWAWACagdRSk8uMi4xcjabARUHFwBcA1gFVgJAygYR8zJP1AVdJFO_L1IAXpaUAUuBEmEATNG-OiDV_JcJDQACEmMBAgy804-G/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","kestel","2026-09-30","2026-10-07","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-09-30|2026-10-07|7|Warszawa - Radom|2+1"
"Miarosa Incekum Beach (ex Alara Kum) Turcja, Alanya, Avsallar","5913.0","07.10.2026 - 14.10.2026","8 dni/7 nocy","4.0","4.0","969","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Alara-Kum-fly-pl.jpg","https://fly.pl/wycieczka/turcja,alanya,avsallar/alara-kum/p3ThSgGoWpHyeHGlLcnbtHAAogw5yg-kCuIf2z0TRPmJtJQ8PANsETc3D-DrEJ8bpf-60qBE9SRVgw44rC1QZImS5QQVj-AmACagZKMC4yLjFyNpsBFQcXAFgIVgJcCEDCBhHeC0_pLF0kU78vUgBelpQBS4ESYQBM0b46IKL9lwkNAAISYwECDP_7c0E/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","avsallar","2026-10-07","2026-10-14","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-10-07|2026-10-14|7|Warszawa - Radom|2+1"
"Scylax Family Club (Kargicak) Turcja, Alanya, Mahmutlar","6019.0","28.09.2026 - 05.10.2026","8 dni/7 nocy","2.6","2.6","141","tripadvisor","Warszawa","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/scylax-family-club-kargicak.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/scylax-family-club-kargicak-15/pTCs2Ib7wK6JUcMAAXOkscAAog7MUEOssIZEbwJ4UfnZaQ5yfyVOL62EI4F-JvadPjCBEqBEpPSVAw44rC1QZIgy9QQVimAWACagMwMFJyQpsBFAEVBhcAXANYBVYCT_sFXQBAT1KqaFMAXpaUAUvtQ2EAEeCcAkyF8DcN0_yXCSAAAY2SyJiFicycMAIPYwECDjZiNYw/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","mahmutlar","2026-09-28","2026-10-05","8","7","Warszawa","2+1","turcja|alanya|2026-09-28|2026-10-05|7|Warszawa|2+1"
"Ladonia Hotels Adakule (ex Alkoclar Adakule) Turcja, Kusadasi","6291.0","13.10.2026 - 20.10.2026","8 dni/7 nocy","3.8","3.8","1591","tripadvisor","Warszawa","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/12/Ladonia-Hotels-Adakule-ex-Alkoclar-Adakule-fly-pl.jpg","https://fly.pl/wycieczka/turcja,kusadasi,c/alkoclar-adakule/pDM2wxYwKsNcD8vFliO2kxAAoghD99Bs2IPyU77sUqllltmAAAAAANpwQAI6cEAAcAAQAqBFdFWlkw44rC1QZIkzFQQViOBGADaglFbnRlciBBaXJqBDA2NTVqBDA4NTVyQp4BlQGYAR8AAgEcABYEFwIS7QMTmAcUiwMRyhpMnkBPAECiGEvnxQFQABuJjAMd_PoMIBYN8oLCCQESYwENYwEDDEbC3b0/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","kusadasi","c","2026-10-13","2026-10-20","8","7","Warszawa","2+1","turcja|kusadasi|2026-10-13|2026-10-20|7|Warszawa|2+1"
"Presa Di Finica (Finike) Turcja, Kemer, Finike","6357.0","28.09.2026 - 05.10.2026","8 dni/7 nocy","3.9","3.9","698","tripadvisor","Warszawa","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/02/presa-di-finica.jpg","https://fly.pl/wycieczka/turcja,kemer,finike/presa-di-finica-finike/pwcfUciN3bE7V2b3uJrQG-AAog9thsyhHdvKlegnmSw6X1yy4to8cYAz34dvFXDT7FwycqBFZJVFgw44rC1QZI1TFQQVimAWACcj8aABUHFwBcA1gFQI8DU-drUgBb2BdevnxL7UNhAEzwoTwNyOeVCSAAUe6R9u1YT_jlL12U5aaBrQECDmMBAg2Z7zLU/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","kemer","finike","2026-09-28","2026-10-05","8","7","Warszawa","2+1","turcja|kemer|2026-09-28|2026-10-05|7|Warszawa|2+1"
"Elite Luxury Suite & Spa Turcja, Alanya, Konaklı","6369.0","07.10.2026 - 14.10.2026","8 dni/7 nocy","4.3","4.3","101","tripadvisor","Warszawa","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/05/Elite-Luxury-Suite-Spa-fly-pl.jpg","https://fly.pl/wycieczka/turcja,alanya,konakli/elite-luxury-suite-spa-14/pnWm-MKnjjJY2a3qnDxDhrAAogEP6FRNnATSTrBWkVeTK8gyMMcyIrnlKyMaLJwmLJBmcqBEJWQkUw44rC1QZI4TFQAVj-AmACagJST3IhHBGEoAEbzq08GKH1D6sE-Z4ouQQQAdmajcECAhJjAQMMroLvmw/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","konakli","2026-10-07","2026-10-14","8","7","Warszawa","2+1","turcja|alanya|2026-10-07|2026-10-14|7|Warszawa|2+1"
"Armas Green Fugla Turcja, Alanya","6386.0","14.10.2026 - 21.10.2026","8 dni/7 nocy","3.9","3.9","845","tripadvisor","Warszawa - Radom","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Armas-Green-Fugla.jpg","https://fly.pl/wycieczka/turcja,alanya,c/green-fugla-beach/pp5ACg-pBRF94pfWV_0n3oAAogJim-MAgyOPWH7ZIInqWiNFcrojLIYUe3FWQDcGgNgbkqBE9SRVgw44rC1QZI8jFQQVimBGACagVFLjIuMXI2mwEVBxcAWAhWAlwIQMIGEdAPT_coXSRTvy9SAF6WlAFLgRJhAEzRvjogqf2XCQ0AAhJjAQILVLnwQQ/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","alanya","c","2026-10-14","2026-10-21","8","7","Warszawa - Radom","2+1","turcja|alanya|2026-10-14|2026-10-21|7|Warszawa - Radom|2+1"
"Garden of Sun Spa & Wellness Turcja, Bodrum, Didim","6443.0","13.10.2026 - 20.10.2026","8 dni/7 nocy","4.1","4.1","2932","tripadvisor","Warszawa","2026-09-21T01:16:18.476205+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=7:10&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/Garden-Of-Sun.jpg","https://fly.pl/wycieczka/turcja,bodrum,didim/garden-of-sun/pI9fbvT5stGkjFuhyt9lZPAAog-l-wPNrmSW88KU48yEUj5QAAAAANpwQAI6cEAAcAAQAqBFdFWlkw44rC1QZIqzJQQViOBGADaglFbnRlciBBaXJqBDA2NTVqBDA4NTVyQp4BlQGYAR8AAgEcABYGFwAS7QMTmAcUiwMRghFM5klPAECiGEvnxQFQABubvwwd6scDIBYN8oLCCQESYwENYwEDDDsUNlU/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_7_10_days","turcja","bodrum","didim","2026-10-13","2026-10-20","8","7","Warszawa","2+1","turcja|bodrum|2026-10-13|2026-10-20|7|Warszawa|2+1"
